time,thrust,velocity,yaw,pitch,roll,battery,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,x (m),y (m),altitude,loop rate (Hz),target altitude (m)
4.841,34775.0,1.5154104013944976,-3.8108744586443435,0.12795657000294705,-0.3560949697219483,74,0.0029213314410299063,0.005254137329757214,0.8466945290565491,9.984340242004395,-15.96076026763916,-6.2954254150390625,0.7223468290523269,0.18350281183719558,0.2300171561347175,278.932233823236,0.21738063129159854
4.892,32010.0,1.3915553687153737,-4.08832514071595,0.24060930474390982,-0.49444357905481057,74,0.00830440316349268,-0.0012422583531588316,0.8095860481262207,10.73514037475586,-13.14427963104248,-4.194566249847412,0.6935294090752938,0.20109104142974663,0.27226573080645217,278.932233823236,0.21738063129159854
4.942,30783.0,1.2383071997922754,-4.254193673507496,0.2275623176148595,-0.3520132230277775,74,0.0005676879081875086,0.001914955792017281,0.7645745873451233,5.9999013458251955,-5.609744223022461,-3.3083107471466064,0.6739281714001281,0.21193153222685773,0.29998144392254666,278.932233823236,0.21738063129159854
4.993,27816.0,1.0976191894754035,-4.349362254569236,-0.05078018736941019,-0.09742695732638493,74,0.011313730850815773,-0.0025298665277659893,0.7380663752555847,-1.4027009691238403,0.961607483959198,-1.1206669807434082,0.6486390538791974,0.23058620438152047,0.3334685614533415,278.932233823236,0.22095842988201184
5.043,30403.0,0.9555356215583468,-4.3843568244016105,-0.13987866617881042,0.07165466701717399,74,0.005101324524730444,0.006150118540972471,0.7110903859138489,-1.4553745473861694,-3.504186066055298,-0.06385593861341476,0.6307216937658602,0.24293900176671163,0.3491939756672428,278.932233823236,0.23107657934888265
5.093,31023.0,0.8303913880816104,-4.368751077419033,0.0218505132065134,-0.15044958046258397,74,-0.005819192621856928,0.0036020996049046516,0.6968927383422852,-0.22268004074096678,-7.176126631164551,0.7529929280281067,0.6049380364451362,0.25998723660505135,0.3670720735481822,278.932233823236,0.24096917818387736
5.145,34816.0,0.7363961489200703,-4.310243903177996,-0.1496091406256341,0.16666508520633333,74,0.0031474342104047537,0.006717801094055176,0.7256896495819092,-4.167723127746582,-0.5603228529930114,1.2519261837005615,0.5899414578841594,0.2716934816742075,0.36757953025205586,278.932233823236,0.2508819946058793
5.195,38267.0,0.6796641973296493,-4.229059701296187,-0.4294666777451021,0.44662968887429005,74,-9.551460243528709e-05,0.010333745740354061,0.7588246464729309,-10.055761763000488,-1.1805489381790162,2.176130771636963,0.5669495213998867,0.2904842376093563,0.36127724074289524,278.932233823236,0.2622128077317029
5.245,41700.0,0.6588748657196185,-4.12683679786637,-0.6406693395633462,0.1439190721613111,74,0.006938858423382044,0.002592256525531411,0.8080800175666809,-9.195337721252441,-5.890383394622803,2.1095917224884033,0.5442703459024175,0.3090785131885216,0.34804786444931,278.932233823236,0.2720855704435962
5.295,43827.0,0.6717982631087454,-4.016817095343629,-0.3686816626125158,0.06819592957326732,74,-0.000730815576389432,0.004128364380449057,0.871752917766571,-0.09895081921815872,0.6120505610466004,2.923110008239746,0.5290306321203202,0.3228638864325015,0.33342933127308344,278.932233823236,0.28200677907152566
5.346,48440.0,0.7209133347947968,-3.900697853111729,-0.3246891399470666,0.31923249020057326,74,0.0039531937800347805,0.0006620864733122289,0.9411830902099609,-4.551367708587646,5.480010358428955,0.07894889265298843,0.5086323283968692,0.3442637787716054,0.30420011772187117,285.3656279765955,0.29204929322149836
5.396,50217.0,0.7998216645022991,-3.8872025075144108,-0.4028861501197459,0.2457218409101045,74,-0.001136599574238062,0.006152826827019453,1.0172028541564941,-9.150569387817383,-2.1800133308410645,0.310451477766037,0.49286658658278515,0.3603236691593546,0.2804739852055054,285.3656279765955,0.3018541553581599
5.446,51432.0,0.01081448556031624,-3.894272433888556,-0.5464713813066577,0.1536772156562088,74,0.008740215562283993,-0.0018225341336801648,1.0913680791854858,-5.860741087341308,0.32343700323104857,-0.3620738685131073,0.4694131291593291,0.38431295426355994,0.2406013374080509,285.3656279765955,0.3116480504075298
5.497,54000.0,1.0450241119313297,-3.9731470898870382,-0.6552733854818391,0.17108652208039046,74,0.014097219333052635,0.003737599588930607,1.170763373374939,-10.145483442687988,-1.8974761089324952,-1.070804476737976,0.4587542646162978,0.39858325858184857,0.21167515246728688,285.3656279765955,0.3218294174192124
5.547,54000.0,-0.012266949446106032,-4.107721270659575,-1.0456838629162133,0.40216024289358904,74,0.008653407916426659,0.0022559245117008686,1.2235424518585205,-14.786741682434082,15.03648552093506,-5.888432025909424,0.4481697622873946,0.41782780157841937,0.16625446510541741,285.3656279765955,0.331895486965368
5.598,54000.0,1.3196708878751089,-4.529805425665989,-1.170310834729904,0.46466194520914633,74,0.013254252262413502,-0.0031080753542482853,1.245765209197998,-12.462614485168457,8.866588441467286,-7.402041912078857,0.4423159944689771,0.42666988746817286,0.1364794657834023,285.3656279765955,0.3417017795916763
5.648,54000.0,1.447578639966102,-4.872534381169578,-1.5366207677188475,0.5794003088623809,74,0.011765211820602417,0.0004117577336728573,1.2614359855651855,-13.10707325592041,11.865981904602052,-6.269693374633789,0.43691286358184533,0.4343145926290359,0.1007245988864736,285.3656279765955,0.35150702319224364
5.698,54000.0,1.5725339955153692,-5.032378524657283,-1.4555248465087565,0.5887815490935006,74,0.011213279329240322,0.0032097266521304846,1.2890260219573975,3.6632383380889895,4.66106590423584,-3.243568181991577,0.43026117978637013,0.4411205773046999,0.08226253032769502,285.3656279765955,0.3613078799578943
5.749,54000.0,1.6946051024279196,-5.174315796027035,-1.5286577860492152,0.6755662112395123,74,0.03230305388569832,0.009089097380638123,1.3091011047363281,-15.878776022338867,17.134625283813477,-1.3943524360656738,0.4181352483453719,0.4534697590344374,0.06073701469206385,285.3656279765955,0.3716884664943791
5.799,54000.0,1.8138585356029395,-5.364654431164392,-0.30450381351937933,-2.08390011821705,74,0.045603491365909576,-0.010013456456363201,1.4782965183258057,122.02438979492187,-132.5258609375,-7.020435333251953,0.4117390786174242,0.4599626494820308,0.049605692089538585,285.3656279765955,0.3814989552236511
5.85,54000.0,1.9303593332422766,-4.9999056767077406,1.2205078590289515,-0.7450252634413923,74,0.026010606437921524,0.01553588081151247,1.3153988122940063,22.370716622924803,-8.134709509277343,12.112223625183105,0.3973203089020594,0.4698806993263715,0.03659323666411003,285.3656279765955,0.39191053570248185
5.9,54000.0,2.0441710323208473,-4.7251912024521046,-2.2963541866091024,1.1218169023791604,74,0.014757715165615082,0.011766830459237099,1.2847402095794678,-89.10293717041016,49.09823116455078,-2.7758309841156006,0.386075116928381,0.4763092777617691,0.02988644204097018,285.85183670687655,0.4020350645922008
5.95,54000.0,2.1553557032383055,-5.099590148580422,-2.610496567982375,1.3313637369501659,74,0.009387741796672344,-0.004460501950234175,1.221138596534729,-25.27434486999512,16.703715173339845,-8.180706977844238,0.37264092939747084,0.48196505588077304,0.023785903419807495,285.85183670687655,0.41186500798066844
6.001,54000.0,2.263973983670876,-5.237263421661652,-2.068130458462783,1.1308526157522922,74,0.02482917346060276,0.0032605037558823824,1.1885486841201782,-9.980123945617676,12.449070779418946,-1.5591100454330444,0.36578585153140203,0.4859350460594517,0.024725795868115255,285.85183670687655,0.42170401113689876
6.051,54000.0,2.3775700782533664,-5.367627575730398,-1.2499065936993388,0.6884647032865865,74,0.009767123498022556,0.0011332958238199353,1.153319239616394,9.945291093444824,1.226431576347351,-1.7866867780685425,0.3604211433136202,0.4875252195222663,0.03425550441544496,285.85183670687655,0.4329546214765287
6.102,54000.0,2.4810591546964105,-5.339409157014395,-1.2043562858849635,0.3602447715874144,74,0.01896890439093113,0.0032450908329337835,1.1638222932815552,-7.829335161590576,0.5219589153289795,1.956971526145935,0.3553780545958959,0.48937113153626227,0.04476097468654432,285.85183670687655,0.44289862257282947
6.152,54000.0,2.582159472159627,-5.291080060185252,-1.1780995745886234,0.6486911423071307,74,0.020545251667499542,0.004966379143297672,1.154381513595581,2.0803146873474123,14.856229631042481,0.3533627688884735,0.348014663940134,0.4927353457208974,0.06739099694356797,285.85183670687655,0.4530947713108617
6.203,54000.0,2.680926168534471,-5.310677242618315,-1.1720581475228653,0.8683833788646923,74,0.023516783490777016,0.0018072742968797684,1.157869577407837,-4.500628420257568,13.630624620056153,-0.38978680968284607,0.34485419912783183,0.49433508118196323,0.08597603508627219,285.85183670687655,0.46303800947935086
6.254,54000.0,2.7774131090067375,-5.394998341668122,-1.2695380603368704,0.6125094634545639,74,0.02245563641190529,0.007878097705543041,1.1530817747116089,1.7518653188705444,-0.4724114259719849,-0.9493157267570496,0.3386028893943088,0.49998007324684307,0.11957964061328366,285.85183670687655,0.4729673242152785
6.304,54000.0,0.011644381182390392,-5.445489556534009,-1.2724705802094116,0.513928779521249,74,0.022304315119981766,0.009258082136511803,1.1507850885391235,3.452670148468018,-2.9623591026306153,-0.5540373921394348,0.3295031574342252,0.5052678067455556,0.15807362902633765,285.85183670687655,0.4831048228777945
6.354,47081.0,2.9395089515915793,-5.404071815808597,-1.2265841220905258,0.6268814668119053,74,0.023128489032387733,0.016136327758431435,1.1438443660736084,6.324006131744385,-3.8823913654327393,1.6278154850006104,0.3259443626537351,0.5056097207708405,0.1962950358043458,285.85183670687655,0.49318710463994647
6.405,34858.0,2.896553867266148,-5.242228059707521,-0.8937551022273994,0.3367257862715674,74,0.029762884601950645,0.007150409743189812,1.0841333866119385,21.81022124633789,-9.183101805114745,4.6076340675354,0.31987090705816723,0.5050685442113815,0.2667565964878052,285.85183670687655,0.5033114427977126
6.455,34299.0,2.7775036820737418,-5.015732221841971,-0.4603443822777505,0.22501189295934776,74,0.02721603587269783,0.014352926053106785,0.9533743858337402,29.505901864624022,-12.833376081848144,4.691532135009766,0.31427751171674273,0.5045028772108505,0.3105062850213418,284.4753119913185,0.5131743828140316
6.505,34369.0,0.022092955486845076,-4.798019900319853,-0.04035366277372601,0.10065834091872715,74,0.025912558659911156,0.01397522073239088,0.8480848073959351,38.45065551147461,-18.406853826904296,4.91033935546875,0.3026870327738823,0.5018846889844865,0.37529990859851714,284.4753119913185,0.5230840521588107
6.556,29652.0,2.474427363270134,-4.530927941535862,0.2597521269700944,-0.1736485945121741,74,0.028870852664113045,0.010828603059053421,0.7816059589385986,39.028093865966795,-27.689330252075194,6.100594997406006,0.29548044432690157,0.4995316470189494,0.41645700971358934,284.4753119913185,0.5328664079250303
6.606,26250.0,2.298036672929521,-4.189761359204992,0.23842842026127925,-0.4171052520289109,74,0.02473069168627262,0.014683270826935768,0.7255539298057556,30.671024850463866,-28.40893092956543,7.409776210784912,0.2858446551449371,0.49544297823708827,0.4744524968074635,284.4753119913185,0.542858187375532
6.656,28762.0,2.1125915224837546,-3.7647458707106893,0.07544999082120483,-0.4784835278916998,74,0.0186893492937088,0.019406678155064583,0.6906976103782654,21.3963685546875,-25.787602575683593,7.8591485023498535,0.2807787625590852,0.49048611109989193,0.5111857426438277,284.4753119913185,0.5484752433883842
6.707,26025.0,1.9264219611940945,-3.3605565017800103,-0.35202392489338974,0.21118824821888782,74,0.021245714277029037,0.02273492142558098,0.6820741295814514,10.353979638671875,-8.56958309020996,9.010663986206055,0.27646609125872673,0.4812987847348626,0.5604215462199926,284.4753119913185,0.5484752433883842
6.758,28888.0,1.7502348409113988,-2.8554013147702944,-0.671581765233079,0.6345302951355538,74,0.025023041293025017,0.018457356840372086,0.6605769395828247,7.678094438171387,-0.9304043969154357,7.86909294128418,0.27442022718017,0.47532361724337313,0.5889631351051747,284.4753119913185,0.5484752433883842
6.808,28243.0,1.5883017750504318,-2.586182009313462,-0.5994330837870542,0.715481394800994,74,0.013304978609085083,0.011183086782693863,0.646905243396759,15.815271905517578,-7.252696188354492,5.924223899841309,0.27776526045466515,0.46499117458316575,0.623697457183303,284.4753119913185,0.5484752433883842
6.859,31110.0,1.4459383360664269,-2.2948264674559775,-0.10688429624479684,0.3280159209428777,74,0.008293780498206615,0.005745620001107454,0.6733163595199585,22.65626387939453,-8.937615545654296,3.5841944217681885,0.2827510716262623,0.4579918994039436,0.6407584408253959,284.4753119913185,0.5484752433883842
6.909,33626.0,1.3259848757773105,-2.138412040561461,0.3125029050962366,0.476326652571015,74,0.02124507911503315,0.016178252175450325,0.6961404085159302,27.18924384460449,-1.8667642196655274,2.320957899093628,0.29290812634071267,0.4452348974625582,0.6572969028593707,284.4753119913185,0.5484752433883842
6.959,34961.0,1.2274946048258928,-2.0645063559153454,0.4334653006182012,0.41224696701238106,74,0.014089599251747131,0.013186248019337654,0.7201974391937256,23.379955819702147,3.5165785232543945,0.8375704884529114,0.3021621827512653,0.43719960713382816,0.6629486862753383,274.04795818360014,0.5484752433883842
7.01,37398.0,1.1568905725301941,-2.04204483607497,-0.03258089495370113,0.9105383044450807,74,0.01225313264876604,0.007587728090584278,0.7553022503852844,1.3053378377914429,13.461390344238282,-0.3702946901321411,0.314745016057328,0.42897073861240154,0.6630172942165482,274.04795818360014,0.5484752433883842
7.06,39675.0,1.1123137573490278,-2.026173132422377,-0.6875616993062609,0.6656042243278485,74,0.012275555171072483,-0.0016617962392047048,0.7978981137275696,-7.033161589050293,3.471221772766113,0.904952347278595,0.3262499070002893,0.4227488252244929,0.6573731271770095,274.04795818360014,0.5484752433883842
7.111,43566.0,1.1041664594679257,-2.0716158306551335,-1.123980305841307,0.4297187892397194,74,0.005730473902076483,0.0017104659928008914,0.8616393804550171,-26.73723740234375,-2.161391886138916,-2.030734062194824,0.34491221405148625,0.41661107556273763,0.6400703957646097,274.04795818360014,0.5484752433883842
7.161,45061.0,1.1258074825213664,-2.188084247048412,-1.5659057978425286,0.2374523458533343,74,0.0053760334849357605,-0.0008438395452685654,0.9274657368659973,-28.619571157836916,-0.928732486629486,-2.3105404376983643,0.35759645650655053,0.4129364361729347,0.624549311871578,274.04795818360014,0.5484752433883842
7.213,49123.0,1.180898969411241,-2.3462123037516642,-1.5235256914272983,0.2965536853171783,74,0.004395036026835442,0.005840258672833443,0.9816991090774536,-26.020638891601564,4.520755139923096,-3.687701940536499,0.3795063365113026,0.4105416418753489,0.5946565161092875,274.04795818360014,0.5484752433883842
7.263,52813.0,1.2679059772894947,-2.595383656968993,-1.433063779073555,0.38821889316965635,74,-0.0019651916809380054,0.0017858168575912714,1.0702908039093018,-29.007462927246095,1.382378546333313,-7.453232765197754,0.39834815583586314,0.41410878220175695,0.5585451348696799,274.04795818360014,0.5484752433883842
7.314,52897.0,1.3788870369331496,-2.9296992977428955,-1.5968711771862654,0.2179333300803749,74,-0.0033978531137108803,0.0011779789347201586,1.1343321800231934,-38.503461309814455,2.3440812507629394,-6.4755635261535645,0.412243488529069,0.41809196155897743,0.5334204240444781,274.04795818360014,0.5484752433883842
7.364,52668.0,-0.009734811544216243,-3.2986459435177387,-1.6823628241122757,0.25653661916478837,74,-0.003970360849052668,0.003426977200433612,1.1829158067703247,-36.65985626831055,7.034729329681396,-8.310507774353027,0.4301917017090477,0.4282018489770781,0.4968497267849209,274.04795818360014,0.5484752433883842
7.414,54000.0,1.618033431762248,-3.8031280006953403,-1.5763155391381505,0.4058007282526216,74,0.0025874024722725153,-0.002763960976153612,1.2050195932388306,-28.35797638549805,13.877575723266602,-10.461373329162598,0.4374553139694667,0.4369022855099735,0.4689655163873645,274.04795818360014,0.5484752433883842
7.465,54000.0,1.7390543100840383,-4.432078466265171,-1.3449736638014231,0.5666082748607997,74,0.001508061890490353,-0.002829482313245535,1.2069309949874878,-19.86452240600586,15.931011048889161,-13.639144897460938,0.4469689936218039,0.44879044698089365,0.44172336171081517,274.04795818360014,0.5484752433883842
7.516,54000.0,1.857281756289378,-5.018574413516843,-1.1126908401938624,0.7610711507880487,74,-0.0015961138997226954,0.0013917922042310238,1.2092727422714233,-19.836293646240236,24.90788921508789,-10.775679588317871,0.4568156398850749,0.46892004677725063,0.4008557710951035,286.9077228264587,0.5484752433883842
7.566,54000.0,-0.006845422329470722,-5.545330681359053,-1.377155164524233,1.263754631581327,74,0.004003760404884815,0.0019059778423979878,1.2015187740325928,-30.003598638916017,30.91344913635254,-10.075230598449707,0.4636005425241749,0.4854123487463248,0.36217518849821073,286.9077228264587,0.5484752433883842
7.616,54000.0,2.085612778643858,-6.118985361818102,-1.4308722043963695,0.9819229746448848,74,0.005350757855921984,-0.0015418556286022067,1.1840168237686157,-19.81678528442383,19.134093133544923,-10.614495277404785,0.46655517347589626,0.49494270136051705,0.33830448295019006,286.9077228264587,0.5484752433883842
7.667,54000.0,2.203616255176764,-6.460540329118509,-1.1273063010740667,0.4773849367971084,74,0.006281774491071701,-0.0038828749675303698,1.1826426982879639,-2.689126202011108,1.7294393459320068,-6.387782573699951,0.4672430896337924,0.509614901102864,0.30708820071695586,286.9077228264587,0.5484752433883842
7.717,54000.0,2.303524673627809,-6.756031998629814,-0.8071666545431515,0.41823008922256677,74,0.013045181520283222,0.0003059324808418751,1.1870423555374146,-5.4844407524108885,6.617034761047363,-4.441661834716797,0.47022486535899655,0.5171448449684092,0.28946549317637177,286.9077228264587,0.5484752433883842
7.769,54000.0,2.4087228833561585,-6.999399660459698,-0.9048984283021028,0.41011341961015557,74,0.012449984438717365,0.0046990904957056046,1.1841031312942505,-7.582504221343994,5.137875882720947,-3.7141244411468506,0.4713445240894076,0.5281224647729739,0.2673668930619497,286.9077228264587,0.5484752433883842
7.819,54000.0,2.518742170483695,-7.146810755773678,-0.7933745420094762,0.3113631745146076,74,0.007312694098800421,0.006102398969233036,1.1755434274673462,-0.32914782419204713,-3.28090825881958,-3.4397480487823486,0.4699506961370748,0.5357769614984944,0.25535818525374926,286.9077228264587,0.5491358266779571
7.87,54000.0,2.6118907225346897,-7.220623391207823,-0.7064436884412834,-0.08320807634207142,74,0.012183058075606823,0.007541653700172901,1.1709753274917603,3.7056296382904055,-13.327296408081054,0.03877943381667137,0.467663931014821,0.5479372245521265,0.24376149776690903,286.9077228264587,0.5579325717117173
7.92,54000.0,2.716889645131922,-7.1217687504274085,-0.5607626091082942,0.16106366674071831,74,0.01636411063373089,0.0071146488189697266,1.1809909343719482,7.545160344696045,-1.6959853490829468,2.845292806625366,0.4672001504393843,0.5572327673304329,0.2405519195680907,286.9077228264587,0.567903942843259
7.97,54000.0,2.8057876725796804,-6.953216492829206,-0.7030532401579971,0.3578917172900187,74,0.020450038835406303,0.008727051317691803,1.1765525341033936,1.2017818008422851,-1.4158900102615357,3.5341124534606934,0.4645409413595264,0.5677927696391364,0.2415109807813146,286.9077228264587,0.5783048423327274
8.02,54000.0,2.8993925307175186,-6.778952830742018,-0.7685279609928202,0.41389446074862235,74,0.01909547857940197,0.008906016126275063,1.1681443452835083,2.534415534591675,-5.289011152648926,3.817678928375244,0.46404976266078307,0.5725871157368908,0.2469730654589871,286.9077228264587,0.588107606417907
8.071,54000.0,2.9972871602040128,-6.547616260800765,-0.7062481729580533,0.5018523195679976,74,0.018106861039996147,0.010827668011188507,1.163386344909668,7.816469720458985,-4.224851282501221,5.095297336578369,0.45669075594441155,0.5750218231938752,0.2597644364743074,285.5210347174949,0.5979505195791718
8.122,54000.0,0.013397736846527036,-6.320993216519869,-0.8245139973236422,0.49178376825218895,74,0.022917067632079124,0.012194585986435413,1.1616830825805664,5.877790502166748,-4.09125343170166,5.239530563354492,0.4537928568157257,0.5705245907105259,0.2953255397250986,285.5210347174949,0.6078203259457952
8.172,54000.0,3.1735978246413,-6.094907271124924,-1.00514568349591,0.5543005418675395,74,0.023981617763638496,0.012396065518260002,1.1553349494934082,5.810484937286377,-2.8992587646484376,3.3725552558898926,0.44965281358278936,0.5700482137699948,0.32537501600258195,285.5210347174949,0.6177372431047844
8.223,54000.0,3.2587128031337973,-5.917280400964535,-0.9752547065016598,0.6685246283378469,74,0.022889375686645508,0.015589424408972263,1.1531050205230713,9.06423907623291,-3.7417031845092774,3.173031806945801,0.4391851275428677,0.5716923460219278,0.37039739997886606,285.5210347174949,0.6280810183743598
8.273,52875.0,3.3400257074736746,-5.7213337695539614,-1.017693647779774,0.6939720804724124,74,0.024268418550491333,0.016543980687856674,1.1541792154312134,3.822783521270752,-3.4870719036102296,3.4223670959472656,0.43513709948702634,0.5734155987340158,0.4008639330356209,285.5210347174949,0.6379761920907187
8.323,46738.0,0.016395456572627632,-5.558379685485397,-1.111794603461901,0.5906563823376374,74,0.024587029591202736,0.010086003690958023,1.132404088973999,14.68730979309082,-10.773329885864257,4.066858291625977,0.42776656784339473,0.5750834452944947,0.44873339237226817,285.5210347174949,0.6477860132581555
8.374,40051.0,3.2982395993554983,-5.2751378679177865,-0.6616877447540448,0.3810557437318514,74,0.028384501114487648,0.014008941128849983,1.0324963331222534,24.916603616333006,-13.306944998168944,5.5800347328186035,0.42017112611354385,0.5720630532553305,0.48369217329456365,285.5210347174949,0.65914715276449
8.424,37572.0,3.2032021598724167,-5.101903441586005,-0.6485091914299569,0.3873664450917119,74,0.026858951896429062,0.018737655133008957,0.956669270992279,17.901371530151366,-10.325657041931152,4.185750484466553,0.4100289437058514,0.568129851266909,0.5403285517711746,285.5210347174949,0.6682258029904916
8.474,32036.0,3.0655207698342326,-4.889690732797913,-0.6552872618246898,0.3930212470303388,74,0.028219228610396385,0.014471358619630337,0.8528463840484619,18.103521875,-10.215965422058105,2.8673596382141113,0.40397865762177426,0.5645512305856932,0.5786241337310097,285.5210347174949,0.6783180981801707
8.525,33228.0,0.019255601506305266,-4.760100816591687,-0.38912613910615806,0.41649292557001577,74,0.017402736470103264,0.022994104772806168,0.7894686460494995,25.066660455322264,-11.012970121765136,3.995262861251831,0.3997936592953124,0.5561192030964276,0.6358413413582773,285.5210347174949,0.6881170476262924
8.576,30434.0,2.7183911591613197,-4.465330827327929,-0.06765266733086878,0.3137642032870745,74,0.02246812731027603,0.01085668709129095,0.7429512143135071,34.20210128173828,-13.223144682312011,6.153093338012695,0.39858983440622503,0.5492548993334264,0.6738111733468963,277.16275688891824,0.6996207592674183
8.627,26628.0,2.532831690578621,-4.142154337885758,0.4482026912741013,0.12443857601862972,74,0.028507865965366364,0.00327770016156137,0.7129109501838684,45.586538842773436,-14.699874075317382,6.8297905921936035,0.3997237333601378,0.5373672637153092,0.7290254106446831,277.16275688891824,0.7094999114997337
8.677,29013.0,2.336182360756563,-3.7878783194893635,0.6230994353092951,0.3795929718863239,74,0.014477649703621864,0.015560933388769627,0.6767551898956299,34.62399535522461,-11.786151083374023,7.528515815734863,0.40189902713638953,0.5293647364638047,0.7627807024410928,277.16275688891824,0.719457836028596
8.727,26984.0,2.1457199283823987,-3.3935058851946356,0.2856324047928988,0.32754391928962,74,0.014078255742788315,0.021112965419888496,0.6486459374427795,15.129200509643555,-7.017196806335449,7.313719749450684,0.4055021032390136,0.5165609878347134,0.8083888665891598,277.16275688891824,0.7296414918237134
8.777,29438.0,1.9626640660377732,-3.05888350797458,-0.4383925973516513,0.6908696754163804,74,0.009369147941470146,0.0072400509379804134,0.6442197561264038,0.9263614331245422,-3.853828819656372,6.444099426269531,0.4075809897347268,0.506461873962331,0.835083117249498,277.16275688891824,0.7395853021880613
8.828,28459.0,1.7907327472713959,-2.766584084122348,-0.4423213948145387,0.37656991342907675,74,0.012833122164011002,0.002021106192842126,0.648099958896637,6.541661313629151,-3.718255670928955,4.93454647064209,0.4127445221997705,0.49423279043212376,0.8697165713183823,277.16275688891824,0.749609982900438
8.879,31202.0,1.634792054485577,-2.49680526642617,-0.7922592250487063,0.70851943416182,74,0.013691460713744164,0.011254212819039822,0.6662878394126892,-9.512630888366699,9.196863023376466,5.048909664154053,0.41601919020818323,0.48731366254052844,0.8868501110830977,277.16275688891824,0.7594461250773749
8.929,32301.0,1.5019704150011917,-2.2905185587564088,-1.3836636455329168,0.9831348045751707,74,0.007001962512731552,0.0176487248390913,0.657448410987854,-25.39837021484375,5.328241674041748,3.0483884811401367,0.42248774845348247,0.47705776509993614,0.9039532228118202,277.16275688891824,0.7694504928367679
8.98,35094.0,1.3968309886871098,-2.1539212080633647,-1.470068176138904,0.3868564480004441,74,0.004805149510502815,-0.009251539595425129,0.7032355666160583,-17.483006903076173,-11.945956381225585,2.313356637954712,0.4274635686245223,0.4720405722831217,0.9089541386880711,277.16275688891824,0.779407940535748
9.03,37681.0,1.3221156558983966,-2.0304671168826776,-1.173626078500241,0.09303963389793625,74,0.0020400576759129763,0.0016357299173250794,0.752670407295227,-13.804675527954101,-5.889902742767334,2.201793670654297,0.4356433081347202,0.468635985004542,0.9083186948035631,277.16275688891824,0.7891742748179241
9.08,40118.0,1.28175604532396,-1.9722260612906652,-1.4375736734185727,0.43876830157963587,74,0.008600417524576187,0.011321458034217358,0.8036981821060181,-20.004146047973634,4.513175336456299,0.2772107422351837,0.4432859750504975,0.4662823839068318,0.9015086365055592,277.16275688891824,0.7993990333488911
9.131,44381.0,1.279397590860112,-2.017793657551007,-1.6021278711997793,0.3354293410695951,74,0.00992501713335514,0.002087138593196869,0.858576774597168,-22.659554907226564,-4.609558256530762,-2.0150043964385986,0.4561250355348243,0.4683032027055,0.8814140790251918,285.21039031687747,0.8092252574642772
9.181,46527.0,1.316665276641444,-2.153364186477893,-1.2400192188668953,0.3155682382098086,74,0.007995969615876675,0.002591479569673538,0.9296728372573853,-4.756891676330566,4.85856756362915,-2.879746437072754,0.46748968242874656,0.4716147826936935,0.8525180909684063,285.21039031687747,0.8191498992673588
9.232,50829.0,1.392969216664696,-2.348241045648209,-0.8201438442504493,0.39906375618801343,74,0.009396890178322792,-0.003569497726857662,1.0227082967758179,-7.407606550598144,3.281928149795532,-4.723895072937012,0.47607747827158164,0.4778130676408583,0.8298512367295448,285.21039031687747,0.8292134892981268
9.282,52119.0,1.4980379295992008,-2.694506534923183,-1.0396230331365104,0.1687206745335106,74,0.006549127399921417,-0.0044591412879526615,1.112856388092041,-17.164817282104494,5.744175283050537,-7.690945148468018,0.4886190012303767,0.490676099431038,0.7891184838360317,285.21039031687747,0.8391939201974311
9.333,54000.0,1.6207471743017905,-3.138037111347817,-1.2367516352773051,0.33907444573106904,74,0.0056918892078101635,-0.00022308051120489836,1.1913574934005737,-19.08316940917969,14.735605088806153,-10.601703643798828,0.4953565291003972,0.49890685041297,0.7599627013103575,285.21039031687747,0.8489549139849261
9.383,54000.0,1.750237679494516,-3.9104624104048638,-1.3785502972333188,1.2637299804497784,74,0.0025344225578010082,-0.002089886926114559,1.209718942642212,-23.201568075561525,47.60562786254883,-14.05010986328125,0.5047204004741105,0.5136315963176517,0.71629594667874,285.21039031687747,0.8598001729245881
9.434,54000.0,1.8682069885609212,-4.549757220766043,-1.4026517998106822,1.5703275788327162,74,0.003136530751362443,-0.0053575048223137856,1.1953703165054321,-21.635119863891603,39.342673150634766,-15.312607765197754,0.5103327517858218,0.5244415534317592,0.6884075972561358,285.21039031687747,0.8615562113482157
9.484,54000.0,1.9753103780426846,-5.444983232305425,-1.4468244268376882,1.0721295752035258,74,0.010271660052239895,-0.0065308185294270515,1.1870896816253662,-18.217126318359377,15.665162889099122,-14.924280166625977,0.5167449080297123,0.5408307208560832,0.6485427465167395,285.21039031687747,0.8615562113482157
9.534,54000.0,2.0960394742495723,-5.979281051013213,-1.4183245426863682,0.650291897230407,74,0.010745727457106113,-0.0007816869183443487,1.1882836818695068,-13.773183294677734,10.84554371032715,-11.456929206848145,0.5210839663312388,0.5557175240335297,0.6241538913251763,285.21039031687747,0.8615562113482157
9.585,54000.0,2.206026905702872,-6.464446971982755,-1.2858451797153891,0.5280022296493797,74,0.014786990359425545,-0.009799093008041382,1.193289875984192,-10.79267830505371,21.785860864257813,-10.192903518676758,0.5209670047396817,0.5767259813915324,0.5927060031198221,285.21039031687747,0.8615562113482157
