time (s),yaw,pitch,roll,battery
0.427,0.22928204687788234,0.7646662859611375,0.7601819790005544,67,-0.10080710798501968,285.3850445669184
0.447,0.22952659537013342,0.729789793469559,0.7521838854622663,67,-0.0969599187374115,285.3850445669184
0.467,0.22830847890119788,0.7414297064134148,0.746450306399845,67,-0.0969599187374115,285.3850445669184
0.488,0.22914168850815378,0.7503792767316259,0.7259810628987856,67,-0.09387245774269104,285.3850445669184
0.508,0.2299122769255248,0.778525884861801,0.6879034517843047,67,-0.09387245774269104,285.3850445669184
0.528,0.23175291170897333,0.792825378487178,0.6538192138496713,67,-0.09387245774269104,285.3850445669184
0.549,0.23299159407417844,0.7881278658829255,0.668484063412125,67,-0.09434100240468979,285.3850445669184
0.569,0.2318024314135343,0.7508459394778013,0.6531600554490867,67,-0.09434100240468979,285.3850445669184
0.59,0.23112477865867948,0.7378355631158492,0.7016001886213162,67,-0.09299298375844955,285.3850445669184
0.61,0.23124521989657093,0.7869521221703413,0.7257632240558494,67,-0.09299298375844955,285.3850445669184
0.63,0.23066813209458456,0.802772330958144,0.7044487477825934,67,-0.09299298375844955,285.3850445669184
0.651,0.23000671028109995,0.7753134025811542,0.7144173951306138,67,-0.09529060125350952,285.3850445669184
0.671,0.22987523784449934,0.7775797602104482,0.7411383696636188,67,-0.09529060125350952,285.3850445669184
0.691,0.22964587890729132,0.7515303044020739,0.7801490219624698,67,-0.09432458877563477,285.3850445669184
0.712,0.23036431945249256,0.7731655784313874,0.7307762531031081,67,-0.09432458877563477,285.3850445669184
0.732,0.23125092418430512,0.8139046128053821,0.7382248817852812,67,-0.09432458877563477,285.3850445669184
0.752,0.2297975207177599,0.8418474367492033,0.7404179229970068,67,-0.09495414793491364,285.3850445669184
0.772,0.230276552591237,0.8181518444809517,0.728641249333426,67,-0.09495414793491364,285.3850445669184
0.793,0.22920832263944868,0.79642501552404,0.7438168490358511,67,-0.09093893319368362,282.55887900835353
0.813,0.22861812418938,0.7998293639888825,0.7131834271179143,67,-0.09093893319368362,282.55887900835353
0.834,0.22923223622462033,0.8050430351312732,0.7383704960358473,67,-0.09093893319368362,282.55887900835353
0.854,0.22902078720907537,0.7932934424171332,0.7472218510602942,67,-0.09096959978342056,282.55887900835353
0.875,0.22866304308762447,0.7659794209754499,0.7284437016787332,67,-0.09096959978342056,282.55887900835353
0.895,0.22997576708427153,0.7746256048816669,0.7288149433159288,67,-0.09067292511463165,282.55887900835353
0.915,0.23083053108071136,0.7652795314280039,0.7435154055695758,67,-0.09067292511463165,282.55887900835353
0.936,0.23095069400468693,0.7561264326628674,0.712627654608565,67,-0.09472642838954926,282.55887900835353
0.956,0.23124077483327307,0.7458905111707641,0.7067158913086241,67,-0.09472642838954926,282.55887900835353
0.976,0.23066471158590074,0.7532875483434615,0.6905247540217939,67,-0.09472642838954926,282.55887900835353
0.997,0.2316345155268119,0.8093212195050584,0.6714824240397237,67,-0.09214337915182114,282.55887900835353
1.017,0.23117053630462084,0.7844801544764638,0.6686958394669512,67,-0.09214337915182114,282.55887900835353
1.037,0.23274651128895843,0.7535350260641988,0.7488555276783088,67,-0.09583781659603119,282.55887900835353
1.058,0.23258919931341687,0.7596877315719541,0.8111589001669043,67,-0.09583781659603119,282.55887900835353
1.078,0.2332551885981294,0.8189703150700218,0.7761684582282502,67,-0.09583781659603119,282.55887900835353
1.098,0.23404506571092087,0.8201177560382334,0.8033645777206446,67,-0.09236414730548859,282.55887900835353
1.118,0.23256725773402886,0.75728566111591,0.7774633107473357,67,-0.09236414730548859,282.55887900835353
1.139,0.2334617481309801,0.7726911525257847,0.7498661630989946,67,-0.08811365813016891,282.55887900835353
1.159,0.23484701092605378,0.785690345151107,0.7389543597108648,67,-0.08811365813016891,282.55887900835353
1.179,0.23495362603789316,0.7991326691698789,0.7365966135293899,67,-0.08811365813016891,282.55887900835353
1.199,0.23471063259742053,0.7822780553698929,0.7085734392383605,67,-0.09038225561380386,282.55887900835353
