time,thrust,velocity,yaw,pitch,roll,battery,x,y,z,yaw obs,pitch obs,roll obs,x obs,y obs,z obs,loop rate (Hz),target altitude (m)
1.712,39655.0,0.013396245435773784,-21.4082541212456,-0.5076532756225088,0.7859105416122976,57,0.34753427431785555,0.650109853698796,3.3995788200974535e-08,-21.402728068266754,-0.5909144105798381,0.7797800593197174,0.34740042838754726,0.6496871653645229,0.00017397172491568277,285.0870941626797,0.005093337026027678
1.762,39815.0,0.01165679732455301,-21.348809946484593,-0.49732962081112864,0.9134151324817585,57,0.3442293556147584,0.6482170107483255,4.632031599638161e-07,-21.374615356582773,-0.5254195588617151,0.8176632308528913,0.3438923047754844,0.6479891337650187,9.3105036460511e-05,285.0870941626797,0.01501650560841552
1.812,39978.0,0.0077805576938293165,-21.002559973470344,-1.2719733972019613,0.9090514451599011,57,0.3409160531632553,0.6452653472088734,6.870219344631328e-07,-21.112211389366937,-0.6180093258358392,0.5975330635543479,0.34066839135025934,0.6451548503526364,4.9941669634317006e-05,285.0870941626797,0.026274013827503405
1.863,40131.0,0.007333177446190642,-20.76483893829157,-0.3712240022111089,1.2382663668917837,57,0.3410330651930964,0.6452728653461618,5.324263372782766e-07,-20.821257358458524,-0.43671454188685227,1.0019045895834944,0.34067550327386137,0.6449017764125216,0.0,285.0870941626797,0.03614802316112422
1.913,40205.0,0.015991869760474252,-20.86883140415561,-1.0043899924046653,0.4842059472192747,57,0.3403904333929575,0.6473327665598965,9.356690150103801e-07,-20.820496794825377,-0.6446447615660029,0.5851249297947274,0.34021261260248836,0.6471874171622224,0.0,285.0870941626797,0.04592435398504271
1.963,40147.0,0.014288565019851457,-21.099450410073622,-1.0338385103190288,0.9194586072126419,57,0.3382925413872187,0.6482041601777696,1.6177015062571143e-06,-21.046569008562496,-1.0527512304717113,0.7312070230175036,0.3380624893121309,0.6483899913973801,6.739243954280754e-05,285.0870941626797,0.05587836209448429
2.014,40359.0,0.002622808289359827,-21.325637012625045,-0.9984104500281391,1.291152255342796,57,0.33757941775555617,0.6493226533426635,1.6328761022934073e-06,-21.222843854993627,-0.9241059659795452,1.2407154584484898,0.33736940768482615,0.6493297419563221,0.0,285.0870941626797,0.06577481108339936
2.064,40488.0,0.006337298762520108,-21.615350191161426,-1.151212008349783,0.553451346044517,57,0.3379322317409802,0.6504129132588407,1.474909046231778e-06,-21.546636035952165,-1.1718322899177829,0.8468149875859318,0.33798710634008494,0.6506049909056845,2.9461894156977967e-05,285.0870941626797,0.0756663401492145
2.114,40490.0,0.028729761712568823,-21.811997278167905,-0.5600463527804364,0.5241072670378215,57,0.3375259419092082,0.6525033309452591,1.6725184195041293e-06,-21.760340581276843,-0.7922661470483537,0.24966153480233988,0.33754787612024234,0.6525963993182621,7.421206993575615e-05,285.0870941626797,0.0855837488207444
2.165,40564.0,0.01617641058985746,-21.945659268340595,-0.8005747736874564,0.9663269298856304,57,0.33830149220816313,0.6527981332628122,1.2423944512477271e-06,-21.88656768661489,-0.6172898776273362,0.797432773213984,0.3384345998472724,0.6529273971088387,0.0001375599377452511,266.0989888999768,0.09695121536689591
2.215,41045.0,-0.0036869583795955075,-22.300046849815857,-1.6768894118672852,-0.41555664101444734,57,0.34242103081732256,0.6546917330229187,4.346989034727286e-07,-22.238712838245174,-1.563826499811666,-0.13728965835140644,0.3425621425035779,0.6546439775194753,0.0,266.0989888999768,0.10683610453440087
2.265,40607.0,0.005591442035165167,-22.592847189355727,-1.3930765405454208,0.22159278346174474,57,0.3422077717684764,0.6545320956439024,3.299407305379956e-07,-22.488004296614125,-1.4290413543538052,-0.23593687541554936,0.3426188359738415,0.6548287912197227,0.0002967843538700079,266.0989888999768,0.1166534347305819
2.316,40625.0,0.003970379347211391,-22.88791767602416,-1.0596983621514247,1.2393051612351877,57,0.3425685170422446,0.6541630876533717,1.0387695301551996e-07,-22.771976726186292,-1.0474679337197819,1.0675365539649626,0.34267566702393154,0.6541496514686962,0.0003821982918518133,266.0989888999768,0.12658716315221044
2.366,41330.0,0.0330789848390215,-23.054900458939287,-0.6818391247675213,-0.19203197789115264,57,0.34367322479562623,0.6575930276641757,8.389374927667787e-07,-23.04992394007,-0.8444546060262159,0.05985861922937007,0.34317331182302285,0.6567889732235157,0.0001576114944983024,266.0989888999768,0.13646937235766446
2.417,41611.0,0.016348482152158984,-23.012738522241612,-0.8548900913464992,1.00383490467713,57,0.3438390260476459,0.6595212596808762,1.2280472020452306e-06,-23.005563249538973,-0.6962656701009147,0.6324459926093599,0.3437616738759248,0.6596264418222424,0.00011820838870437673,266.0989888999768,0.14632006204708362
